 20140510 # magic number
  81  146 # number of grid points in gam2 and u direction
       -6 # start value for log(gam2)
      -16 # start value for log(u)
     2e-1 # stepsize in dex for log(gam2) and log(u)
       11 # atomic number Z
#
# thermally averaged relativistic Gaunt factors. Rows have constant log(u), columns have constant log(gam2)
  1.84170763e+03  1.44857350e+03  1.13924656e+03  8.95883337e+02  7.04434841e+02  5.53840885e+02  4.35394842e+02  3.42243556e+02  2.68993643e+02  2.11401725e+02  1.66130679e+02  1.30559500e+02  1.02635053e+02  8.07585271e+01  6.36997312e+01  5.05306099e+01  4.05649895e+01  3.32855999e+01  2.82497929e+01  2.50043561e+01  2.30673874e+01  2.19872709e+01  2.14124353e+01  2.10574546e+01  2.08773137e+01  2.07374101e+01  2.06209079e+01  2.05190701e+01  2.04148842e+01  2.03271606e+01  2.02284817e+01  2.01207789e+01  2.00063060e+01  1.98870884e+01  1.97648252e+01  1.96407584e+01  1.95155983e+01  1.93897576e+01  1.92634294e+01  1.91369622e+01  1.90103062e+01  1.88834698e+01  1.87566653e+01  1.86298129e+01  1.85028672e+01  1.83759509e+01  1.82490543e+01  1.81220546e+01  1.79951553e+01  1.78682402e+01  1.77412558e+01  1.76142953e+01  1.74873668e+01  1.73604310e+01  1.72334985e+01  1.71065390e+01  1.69795854e+01  1.68526640e+01  1.67256651e+01  1.65987622e+01  1.64717838e+01  1.63448470e+01  1.62179146e+01  1.60909597e+01  1.59640118e+01  1.58370491e+01  1.57101233e+01  1.55831781e+01  1.54562387e+01  1.53292472e+01  1.52023396e+01  1.50753750e+01  1.49484420e+01  1.48215063e+01  1.46945692e+01  1.45675678e+01  1.44406608e+01  1.43136944e+01  1.41867447e+01  1.40598075e+01  1.39328683e+01
  1.82364562e+03  1.43422645e+03  1.12785043e+03  8.86831035e+02  6.97244398e+02  5.48129319e+02  4.30857912e+02  3.38639704e+02  2.66130991e+02  2.09127664e+02  1.64324079e+02  1.29123973e+02  1.01493780e+02  7.98501262e+01  6.29746781e+01  4.99483718e+01  4.00917328e+01  3.28924881e+01  2.79124429e+01  2.47030919e+01  2.27877165e+01  2.17196584e+01  2.11512429e+01  2.08001063e+01  2.06217768e+01  2.04829199e+01  2.03668616e+01  2.02651654e+01  2.01610259e+01  2.00733019e+01  1.99745887e+01  1.98668770e+01  1.97524146e+01  1.96331597e+01  1.95109656e+01  1.93868639e+01  1.92617155e+01  1.91357986e+01  1.90095905e+01  1.88830500e+01  1.87563534e+01  1.86296009e+01  1.85027941e+01  1.83758782e+01  1.82489837e+01  1.81220629e+01  1.79951194e+01  1.78681683e+01  1.77412926e+01  1.76143067e+01  1.74873471e+01  1.73604193e+01  1.72334839e+01  1.71065513e+01  1.69795577e+01  1.68526265e+01  1.67257171e+01  1.65987277e+01  1.64717993e+01  1.63448373e+01  1.62178955e+01  1.60909679e+01  1.59640167e+01  1.58370652e+01  1.57101026e+01  1.55831719e+01  1.54562360e+01  1.53292920e+01  1.52023353e+01  1.50753994e+01  1.49484285e+01  1.48214777e+01  1.46945196e+01  1.45676224e+01  1.44406307e+01  1.43137164e+01  1.41867480e+01  1.40597984e+01  1.39328612e+01  1.38059217e+01  1.36789688e+01
  1.80558421e+03  1.41987945e+03  1.11645412e+03  8.77778564e+02  6.90053834e+02  5.42417624e+02  4.26321007e+02  3.35035882e+02  2.63268277e+02  2.06853635e+02  1.62517489e+02  1.27688442e+02  1.00352526e+02  7.89417267e+01  6.22496150e+01  4.93661435e+01  3.96184665e+01  3.24993833e+01  2.75750925e+01  2.44018287e+01  2.25080460e+01  2.14520473e+01  2.08900498e+01  2.05427536e+01  2.03662255e+01  2.02283738e+01  2.01127990e+01  2.00112515e+01  1.99071585e+01  1.98194347e+01  1.97207627e+01  1.96130191e+01  1.94985008e+01  1.93792802e+01  1.92570523e+01  1.91329782e+01  1.90077670e+01  1.88819592e+01  1.87556740e+01  1.86291446e+01  1.85024946e+01  1.83757402e+01  1.82488556e+01  1.81219649e+01  1.79950895e+01  1.78681727e+01  1.77412583e+01  1.76143392e+01  1.74873626e+01  1.73604314e+01  1.72334712e+01  1.71065364e+01  1.69796038e+01  1.68526110e+01  1.67256797e+01  1.65987308e+01  1.64717883e+01  1.63448526e+01  1.62179019e+01  1.60909544e+01  1.59640212e+01  1.58370665e+01  1.57101188e+01  1.55831860e+01  1.54562254e+01  1.53292895e+01  1.52023521e+01  1.50753546e+01  1.49484529e+01  1.48215163e+01  1.46945241e+01  1.45675732e+01  1.44406551e+01  1.43137014e+01  1.41867700e+01  1.40598110e+01  1.39328576e+01  1.38059150e+01  1.36789752e+01  1.35520224e+01  1.34250670e+01
  1.78752238e+03  1.40553266e+03  1.10505795e+03  8.68726435e+02  6.82863361e+02  5.36705992e+02  4.21784092e+02  3.31432005e+02  2.60405589e+02  2.04579567e+02  1.60710877e+02  1.26252898e+02  9.92112651e+01  7.80333279e+01  6.15245565e+01  4.87839115e+01  3.91452064e+01  3.21062764e+01  2.72377459e+01  2.41005640e+01  2.22283762e+01  2.11844347e+01  2.06288601e+01  2.02854068e+01  2.01106911e+01  1.99738632e+01  1.98587060e+01  1.97572689e+01  1.96532154e+01  1.95655013e+01  1.94668245e+01  1.93591447e+01  1.92446232e+01  1.91254008e+01  1.90031692e+01  1.88790674e+01  1.87538988e+01  1.86280796e+01  1.85017688e+01  1.83752777e+01  1.82486278e+01  1.81218106e+01  1.79949508e+01  1.78681357e+01  1.77411946e+01  1.76142946e+01  1.74873159e+01  1.73603974e+01  1.72334804e+01  1.71065324e+01  1.69795814e+01  1.68526560e+01  1.67256641e+01  1.65987327e+01  1.64717840e+01  1.63448418e+01  1.62179149e+01  1.60909599e+01  1.59640080e+01  1.58370448e+01  1.57101235e+01  1.55831725e+01  1.54562096e+01  1.53292788e+01  1.52023460e+01  1.50754053e+01  1.49484083e+01  1.48215004e+01  1.46945355e+01  1.45675777e+01  1.44406379e+01  1.43137044e+01  1.41867550e+01  1.40598005e+01  1.39328676e+01  1.38059113e+01  1.36789223e+01  1.35520319e+01  1.34250760e+01  1.32981207e+01  1.31711882e+01
  1.76946073e+03  1.39118562e+03  1.09366170e+03  8.59674092e+02  6.75672797e+02  5.30994391e+02  4.17247115e+02  3.27828207e+02  2.57542900e+02  2.02305531e+02  1.58904296e+02  1.24817372e+02  9.80700155e+01  7.71249276e+01  6.07994983e+01  4.82016800e+01  3.86719456e+01  3.17131688e+01  2.69003965e+01  2.37992977e+01  2.19487040e+01  2.09168209e+01  2.03676685e+01  2.00280610e+01  1.98551411e+01  1.97193294e+01  1.96045925e+01  1.95033244e+01  1.93993142e+01  1.93116040e+01  1.92129755e+01  1.91052637e+01  1.89907406e+01  1.88715278e+01  1.87492962e+01  1.86251834e+01  1.85000012e+01  1.83741412e+01  1.82478676e+01  1.81214110e+01  1.79946940e+01  1.78679262e+01  1.77410863e+01  1.76142056e+01  1.74873133e+01  1.73603416e+01  1.72334401e+01  1.71065008e+01  1.69795632e+01  1.68526323e+01  1.67257131e+01  1.65987256e+01  1.64717854e+01  1.63448370e+01  1.62178952e+01  1.60909680e+01  1.59640132e+01  1.58370658e+01  1.57101032e+01  1.55831768e+01  1.54562320e+01  1.53292925e+01  1.52023322e+01  1.50753966e+01  1.49484585e+01  1.48214710e+01  1.46945540e+01  1.45675890e+01  1.44406385e+01  1.43136804e+01  1.41867579e+01  1.40598044e+01  1.39328163e+01  1.38059211e+01  1.36789636e+01  1.35520458e+01  1.34250854e+01  1.32981326e+01  1.31711996e+01  1.30442417e+01  1.29172852e+01
  1.75139906e+03  1.37683878e+03  1.08226567e+03  8.50621789e+02  6.68482299e+02  5.25282717e+02  4.12710242e+02  3.24224371e+02  2.54680194e+02  2.00031474e+02  1.57097689e+02  1.23381836e+02  9.69287544e+01  7.62165290e+01  6.00744424e+01  4.76194576e+01  3.81986835e+01  3.13200575e+01  2.65630508e+01  2.34980330e+01  2.16690347e+01  2.06492120e+01  2.01064739e+01  1.97707123e+01  1.95996018e+01  1.94648010e+01  1.93505267e+01  1.92494070e+01  1.91454487e+01  1.90577251e+01  1.89590228e+01  1.88513017e+01  1.87367932e+01  1.86175761e+01  1.84953523e+01  1.83712710e+01  1.82460963e+01  1.81202702e+01  1.79940380e+01  1.78674838e+01  1.77408095e+01  1.76140327e+01  1.74871962e+01  1.73603315e+01  1.72333686e+01  1.71064867e+01  1.69795306e+01  1.68526101e+01  1.67256505e+01  1.65987398e+01  1.64717777e+01  1.63448507e+01  1.62179006e+01  1.60909485e+01  1.59640210e+01  1.58370664e+01  1.57101188e+01  1.55831566e+01  1.54562255e+01  1.53292897e+01  1.52023458e+01  1.50753890e+01  1.49484531e+01  1.48215118e+01  1.46945157e+01  1.45676075e+01  1.44406513e+01  1.43136921e+01  1.41867548e+01  1.40598154e+01  1.39328621e+01  1.38058701e+01  1.36789786e+01  1.35520256e+01  1.34250991e+01  1.32981090e+01  1.31712100e+01  1.30442530e+01  1.29172983e+01  1.27903560e+01  1.26634187e+01
  1.73333755e+03  1.36249180e+03  1.07086942e+03  8.41569384e+02  6.61291792e+02  5.19571102e+02  4.08173276e+02  3.20620493e+02  2.51817477e+02  1.97757428e+02  1.55291095e+02  1.21946301e+02  9.57874922e+01  7.53081233e+01  5.93493814e+01  4.70372217e+01  3.77254294e+01  3.09269545e+01  2.62257004e+01  2.31967693e+01  2.13893636e+01  2.03816013e+01  1.98452839e+01  1.95133699e+01  1.93440666e+01  1.92102854e+01  1.90964595e+01  1.89954723e+01  1.88915632e+01  1.88038317e+01  1.87051547e+01  1.85974284e+01  1.84829244e+01  1.83637069e+01  1.82414402e+01  1.81174010e+01  1.79921947e+01  1.78664034e+01  1.77401015e+01  1.76136030e+01  1.74868744e+01  1.73601425e+01  1.72333172e+01  1.71063907e+01  1.69795031e+01  1.68525672e+01  1.67256464e+01  1.65987294e+01  1.64717889e+01  1.63448454e+01  1.62179080e+01  1.60909529e+01  1.59640066e+01  1.58370057e+01  1.57101195e+01  1.55831723e+01  1.54562100e+01  1.53292789e+01  1.52023432e+01  1.50754057e+01  1.49484090e+01  1.48215066e+01  1.46945698e+01  1.45675783e+01  1.44406612e+01  1.43136959e+01  1.41867457e+01  1.40597641e+01  1.39328688e+01  1.38059157e+01  1.36789611e+01  1.35520281e+01  1.34250792e+01  1.32981467e+01  1.31711914e+01  1.30442633e+01  1.29172874e+01  1.27903377e+01  1.26634096e+01  1.25364764e+01  1.24094926e+01
  1.71527545e+03  1.34814490e+03  1.05947329e+03  8.32517138e+02  6.54101319e+02  5.13859494e+02  4.03636326e+02  3.17016617e+02  2.48954819e+02  1.95483396e+02  1.53484496e+02  1.20510757e+02  9.46462356e+01  7.43997325e+01  5.86243301e+01  4.64549908e+01  3.72521601e+01  3.05338465e+01  2.58883516e+01  2.28955011e+01  2.11096903e+01  2.01139866e+01  1.95840923e+01  1.92560213e+01  1.90885259e+01  1.89557649e+01  1.88423647e+01  1.87415636e+01  1.86376232e+01  1.85499699e+01  1.84512567e+01  1.83435811e+01  1.82290626e+01  1.81098494e+01  1.79876135e+01  1.78635435e+01  1.77383646e+01  1.76124768e+01  1.74862164e+01  1.73596994e+01  1.72330190e+01  1.71062170e+01  1.69793769e+01  1.68525139e+01  1.67256066e+01  1.65986898e+01  1.64717721e+01  1.63448311e+01  1.62178899e+01  1.60909586e+01  1.59640079e+01  1.58370733e+01  1.57100588e+01  1.55831760e+01  1.54562317e+01  1.53292634e+01  1.52023322e+01  1.50753967e+01  1.49484589e+01  1.48214627e+01  1.46945541e+01  1.45675897e+01  1.44406319e+01  1.43136925e+01  1.41867582e+01  1.40597993e+01  1.39328624e+01  1.38059223e+01  1.36789721e+01  1.35520147e+01  1.34250816e+01  1.32981246e+01  1.31712058e+01  1.30442449e+01  1.29173026e+01  1.27903698e+01  1.26633915e+01  1.25364645e+01  1.24095124e+01  1.22825466e+01  1.21556235e+01
  1.69721399e+03  1.33379810e+03  1.04807709e+03  8.23464748e+02  6.46910797e+02  5.08147863e+02  3.99099412e+02  3.13412820e+02  2.46092083e+02  1.93209331e+02  1.51677901e+02  1.19075243e+02  9.35049614e+01  7.34913365e+01  5.78992684e+01  4.58727590e+01  3.67789043e+01  3.01407399e+01  2.55510055e+01  2.25942383e+01  2.08300188e+01  1.98463771e+01  1.93228980e+01  1.89986689e+01  1.88329785e+01  1.87012294e+01  1.85882884e+01  1.84875691e+01  1.83837557e+01  1.82960321e+01  1.81973518e+01  1.80896438e+01  1.79751255e+01  1.78559164e+01  1.77336770e+01  1.76096110e+01  1.74844350e+01  1.73585954e+01  1.72322823e+01  1.71058093e+01  1.69791463e+01  1.68523320e+01  1.67255121e+01  1.65986175e+01  1.64717166e+01  1.63447768e+01  1.62178783e+01  1.60909368e+01  1.59639434e+01  1.58370633e+01  1.57101251e+01  1.55831908e+01  1.54561941e+01  1.53292848e+01  1.52023457e+01  1.50753888e+01  1.49484502e+01  1.48215120e+01  1.46945163e+01  1.45676077e+01  1.44406431e+01  1.43136926e+01  1.41867554e+01  1.40598117e+01  1.39328584e+01  1.38058717e+01  1.36789758e+01  1.35520229e+01  1.34250682e+01  1.32981381e+01  1.31711783e+01  1.30442592e+01  1.29172704e+01  1.27903698e+01  1.26634232e+01  1.25364392e+01  1.24095169e+01  1.22825661e+01  1.21556150e+01  1.20286612e+01  1.19017241e+01
  1.67915207e+03  1.31945106e+03  1.03668090e+03  8.14412560e+02  6.39720274e+02  5.02436189e+02  3.94562452e+02  3.09808961e+02  2.43229365e+02  1.90935266e+02  1.49871287e+02  1.17639707e+02  9.23637175e+01  7.25829280e+01  5.71742124e+01  4.52905254e+01  3.63056380e+01  2.97476277e+01  2.52136564e+01  2.22929707e+01  2.05503509e+01  1.95787645e+01  1.90617098e+01  1.87413263e+01  1.85774406e+01  1.84467092e+01  1.83342169e+01  1.82336777e+01  1.81298079e+01  1.80421164e+01  1.79434071e+01  1.78356955e+01  1.77212497e+01  1.76019599e+01  1.74798006e+01  1.73557262e+01  1.72305607e+01  1.71046515e+01  1.69784265e+01  1.68518838e+01  1.67252071e+01  1.65984459e+01  1.64716133e+01  1.63447326e+01  1.62178035e+01  1.60909147e+01  1.59639844e+01  1.58370542e+01  1.57101124e+01  1.55831719e+01  1.54562359e+01  1.53292467e+01  1.52023383e+01  1.50753761e+01  1.49484419e+01  1.48215064e+01  1.46945699e+01  1.45675699e+01  1.44406612e+01  1.43136966e+01  1.41867461e+01  1.40598091e+01  1.39328691e+01  1.38059160e+01  1.36789255e+01  1.35520323e+01  1.34250794e+01  1.32981218e+01  1.31711887e+01  1.30442320e+01  1.29173166e+01  1.27903243e+01  1.26634231e+01  1.25364485e+01  1.24094992e+01  1.22825705e+01  1.21556164e+01  1.20286655e+01  1.19017151e+01  1.17747811e+01  1.16478356e+01
